상품ID,상품명,브랜드ID,브랜드명,매입과세구분,대분류,중분류,소분류,세분류,카테고리,협력사ID,협력사명,매입형태,배송방식,판매단가
11098239,[어나더브라이트] 미세미세 올인원 클렌징 패드,44127,어나더브라이트클렌징패드,과세,이미용품,화장품,기초화장품,모공관리,이미용,103618,(주)온워드앤파트너스,위탁매입,협력사배송,39900
11098242,[어나더브라이트] 미세미세 올인원 클렌징 패드 (1+1),44127,어나더브라이트클렌징패드,과세,이미용품,화장품,기초화장품,모공관리,이미용,103618,(주)온워드앤파트너스,위탁매입,협력사배송,69900
11098342,NEW아라벨르 풍기인견 침구세트(SS),43777,아라벨르풍기인견19,과세,침구/침장,침장류,세트,인견침장세트,침구,105316,주식회사 하모니데코,위탁매입,협력사배송,89900
11098344,NEW아라벨르 풍기인견 침구세트(Q),43777,아라벨르풍기인견19,과세,침구/침장,침장류,세트,인견침장세트,침구,105316,주식회사 하모니데코,위탁매입,협력사배송,109900
11098345,BLOOMINUS 유기농 모링가 파우더_3,44220,블루미너스유기농모링가,과세,식품,건강식품,전통건강식품,분말,건강식품,101724,주식회사정원,위탁매입,협력사배송,178000
11098346,NEW아라벨르 풍기인견 침구세트(K),43777,아라벨르풍기인견19,과세,침구/침장,침장류,세트,인견침장세트,침구,105316,주식회사 하모니데코,위탁매입,협력사배송,129900
11098403,남극크릴오일100_6박스_3,43943,남극크릴100,과세,식품,건강식품,건강기능식품,EPA/DHA 함유제품,건강식품,106955,(주)제이원패밀리,위탁매입,협력사배송,139000
11098404,★MD강력추천★일시불_[우아미가구]천연소가죽소파 4인용,40794,우아미가구소파,과세,가구,거실가구,소파,소파/테이블세트,인테리어,100003,(주)산업기업유통센터,위탁매입,협력사배송,828000
11098405,★MD강력추천★무이자_[우아미가구]천연소가죽소파 6인용,40794,우아미가구소파,과세,가구,거실가구,소파,소파/테이블세트,인테리어,100003,(주)산업기업유통센터,위탁매입,협력사배송,1198000
11098406,★MD강력추천★일시불_[우아미가구]천연소가죽소파 6인용,40794,우아미가구소파,과세,가구,거실가구,소파,소파/테이블세트,인테리어,100003,(주)산업기업유통센터,위탁매입,협력사배송,1128000
11098418,★MD강력추천★무이자_[우아미가구]천연소가죽소파 3인용,40794,우아미가구소파,과세,가구,거실가구,소파,소파/테이블세트,인테리어,100003,(주)산업기업유통센터,위탁매입,협력사배송,698000
11098477,★MD강력추천★일시불_[우아미가구]천연소가죽소파 3인용,40794,우아미가구소파,과세,가구,거실가구,소파,소파/테이블세트,인테리어,100003,(주)산업기업유통센터,위탁매입,협력사배송,628000
11098900,[월드컵]여성 썸머 다이얼 트레킹화 세트 시즌2,43781,월드컵썸머다이얼19,과세,패션잡화,신발류,여성화,캐쥬얼화,잡화,104897,주식회사 엘유티,위탁매입,협력사배송,39800
11098908,[월드컵]남성 썸머 다이얼 트레킹화 세트 시즌2,43781,월드컵썸머다이얼19,과세,패션잡화,신발류,남성화,캐쥬얼화,잡화,104897,주식회사 엘유티,위탁매입,협력사배송,39800
11099495,레드비트착즙주스_12병_3,43945,비트착즙100,과세,식품,건강식품,전통건강식품,건강즙류,건강식품,107262,산업회사법익스 형뜨락 유한회사,위탁매입,협력사배송,159000
11099496,팔레오노니주스_16병_3,44265,팔레오노니주스,과세,식품,건강식품,전통건강식품,건강즙류,건강식품,101827,주식회사한국생활건강,위탁매입,협력사배송,168000
11099497,우먼솔루션_3개월분_3,44522,우먼솔루션,과세,식품,건강식품,건강기능식품,개별인정형제품,건강식품,107371,(주)천호엔케어천호리테일,위탁매입,협력사배송,159000
11099498,렉스파 전동거꾸리 마이휴 YA-810,36876,렉스파전동거꾸리YA810,과세,스포츠/레저,헬스용품,헬스기구,기타,레포츠기기,107204,주식회사 와이앤에이치,위탁매입,협력사배송,259000
11099767,이가네 국내산 홍어 7팩+홍어무침3통_3,20093,이가네국내산홍어,면세,식품,수산물,일반어류,홍어,신선수산,100334,산업회사법익스(주)나주물산,위탁매입,협력사배송,69900
11100047,[하얀풍차투어] 제주여행 2박 3일 패키지_15,42219,제주여행(하리카투어3),과세,문화/서비스,무형상품,소개방송,국내여행,문화서비스,104292,주식회사 하얀풍차턱어,위탁매입,협력사배송,0
11100100,[스테파노콘티]하이그로시 소가죽 핸드백 3종 세트,42275,스테파노콘티에나멜2종19,과세,패션잡화,가방류,여성가방,토트백,잡화,106626,서원에프앤씨 주식회사,위탁매입,협력사배송,89000
11100101,(신규)[고래] 군산맛집 소꼬리우족탕 10팩_3,42801,군산고래우복탕,과세,식품,가공식품,축산가공식품,갈비탕,가공축산,106102,주식회사다산,위탁매입,협력사배송,59900
11100102,[닥터오렌지팡팡클리너]1+1+1세트(74종)_최다구성,43049,닥터오렌지세탁조크리너,과세,생활용품,일용잡화,비누/세제류,클리너,생활용품,102574,주식회사한국뮤라클포플사,위탁매입,협력사배송,39800
11100103,[특가] 파뷔에 프라이팬 세트 총 6종_3,36882,파뷔에프라이팬세트,과세,주방용품,조리용품,팬,팬세트,주방용품,101991,주식회사파뷔에,위탁매입,협력사배송,49900
